order_id,customer_id,product_id,quantity,price,order_date,shipping_status
31465,39185,412,1,191.68,2024-06-19,Delivered
31466,6426,523,3,397.05,2023-05-26,Delivered
31467,35387,430,3,1160.37,2024-05-21,Cancelled
31468,38190,737,4,778.08,2023-10-05,Pending
31469,5053,129,3,569.19,2023-07-06,Delivered
31470,44656,859,5,2488.55,2023-08-09,Pending
31471,37128,538,2,869.92,2023-06-20,Processing
31472,34917,54,4,657.88,2023-02-10,Processing
31473,47591,481,5,1569.4,2023-04-20,Delivered
31474,9657,292,1,172.66,2022-08-15,Delivered
31475,39027,436,1,114.83,2023-12-22,Cancelled
31476,11504,365,1,337.67,2022-07-28,Cancelled
31477,41618,318,5,1111.65,2023-05-24,Pending
31478,34925,309,1,301.36,2024-05-01,Pending
31479,40995,764,2,709.26,2024-05-18,Pending
31480,45386,845,2,328.82,2023-07-08,Delivered
31481,32414,482,4,1596.8,2024-03-19,Processing
31482,15889,778,3,928.89,2023-04-22,Cancelled
31483,49140,980,1,483.92,2024-06-05,Delivered
31484,23827,606,4,1630.92,2022-11-20,Processing
31485,4964,766,1,135.16,2023-03-11,Cancelled
31486,25731,6,1,368.95,2023-08-31,Processing
31487,37803,116,2,842.32,2024-05-29,Processing
31488,18508,997,2,120.78,2022-08-31,Pending
31489,33009,375,5,1836.85,2023-02-17,Processing
31490,17008,853,4,369.68,2023-09-04,Pending
31491,5812,75,4,443.32,2024-06-17,Shipped
31492,49105,192,1,177.49,2024-01-24,Pending
31493,9784,436,1,458.67,2024-06-24,Cancelled
31494,25364,262,3,1381.32,2023-08-14,Cancelled
31495,17237,1000,5,1603.0,2022-08-21,Processing
31496,37528,442,5,525.65,2022-07-01,Delivered
31497,1111,626,1,210.26,2022-10-02,Shipped
31498,44222,144,1,66.7,2024-05-17,Cancelled
31499,6371,833,3,1200.18,2024-01-23,Shipped
31500,33932,887,4,644.44,2023-06-16,Cancelled
31501,5689,254,4,223.88,2022-06-19,Pending
31502,33829,471,4,1371.6,2023-03-23,Cancelled
31503,17796,539,1,92.35,2024-05-31,Delivered
31504,29072,56,5,2132.65,2023-08-22,Processing
31505,29731,3,3,1017.06,2022-08-06,Shipped
31506,33541,596,2,887.12,2022-09-03,Cancelled
31507,2528,776,1,474.53,2022-07-02,Pending
31508,41418,216,4,1209.8,2023-06-18,Cancelled
31509,44061,262,3,760.32,2023-03-25,Delivered
31510,14187,965,4,980.84,2024-04-03,Pending
31511,17588,879,2,326.1,2024-03-10,Shipped
31512,48194,524,3,819.75,2023-04-18,Shipped
31513,38128,7,3,626.94,2022-07-08,Delivered
31514,43304,752,4,1396.08,2023-11-04,Pending
31515,46554,641,2,41.96,2022-11-20,Processing
31516,25380,521,1,150.67,2023-10-09,Cancelled
31517,17508,865,2,564.96,2023-09-12,Delivered
31518,26877,990,1,151.72,2023-02-18,Shipped
31519,22058,335,5,2429.2,2024-04-09,Pending
31520,38658,14,4,744.76,2024-01-24,Pending
31521,32631,693,4,1240.92,2023-05-24,Shipped
31522,28158,293,5,2373.65,2022-08-01,Cancelled
31523,7439,391,5,916.85,2024-04-23,Pending
31524,42113,733,5,80.9,2022-06-10,Shipped
31525,43782,542,5,1652.25,2023-08-23,Pending
31526,44157,768,1,309.68,2022-10-06,Delivered
31527,26505,533,5,1377.1,2022-07-23,Cancelled
31528,13511,608,3,1283.58,2023-08-21,Processing
31529,27438,668,4,1328.24,2023-01-07,Pending
31530,40049,49,2,74.06,2023-07-03,Cancelled
31531,14370,688,5,1380.95,2023-04-01,Delivered
31532,17414,266,5,2251.1,2022-08-13,Cancelled
31533,9103,31,2,957.62,2023-03-20,Pending
31534,26206,922,2,274.04,2024-05-18,Shipped
31535,7088,183,4,1431.28,2023-02-13,Delivered
31536,46666,570,3,476.4,2024-03-10,Cancelled
31537,6721,692,4,849.76,2022-11-03,Delivered
31538,7496,741,2,599.04,2022-08-22,Pending
31539,32769,672,5,1101.9,2022-12-18,Shipped
31540,11768,388,5,317.65,2023-05-14,Pending
31541,39112,929,4,679.08,2024-06-21,Processing
31542,5006,912,4,1047.4,2022-07-05,Cancelled
31543,46064,583,1,365.2,2023-08-10,Processing
31544,49092,985,4,1162.48,2024-06-05,Cancelled
31545,17324,231,5,405.15,2022-10-26,Pending
31546,5223,342,2,836.22,2024-07-23,Shipped
31547,10846,983,4,978.6,2024-07-19,Pending
31548,19871,945,2,337.34,2023-09-05,Pending
31549,22880,289,3,795.21,2022-10-31,Delivered
31550,13160,834,3,954.03,2023-09-11,Pending
31551,35233,715,5,1460.3,2023-12-31,Processing
31552,19703,217,1,82.91,2024-01-10,Pending
31553,29803,922,2,507.68,2022-11-03,Delivered
31554,2565,148,4,1420.24,2022-12-12,Shipped
31555,14825,397,3,794.16,2022-11-17,Pending
31556,1173,472,2,778.32,2023-04-17,Delivered
31557,45052,338,5,391.05,2023-05-10,Cancelled
31558,14418,709,3,642.24,2022-09-05,Shipped
31559,11996,687,1,392.22,2023-02-15,Cancelled
31560,47251,151,2,574.76,2023-08-22,Shipped
31561,33585,994,1,421.51,2024-02-27,Cancelled
31562,8326,521,1,497.94,2024-02-07,Delivered
31563,38169,386,5,1329.45,2023-01-26,Pending
31564,47256,109,2,147.04,2023-10-27,Pending
31565,27634,413,3,736.44,2024-06-27,Processing
31566,42284,329,5,636.65,2023-01-24,Processing
31567,9535,158,3,1376.52,2024-04-15,Pending
31568,36759,766,2,529.9,2023-05-31,Shipped
31569,46938,446,2,650.56,2024-04-11,Cancelled
31570,7032,444,3,1492.74,2022-08-22,Delivered
31571,37155,444,2,463.8,2023-09-23,Delivered
31572,10335,281,3,277.8,2023-09-25,Delivered
31573,25227,461,5,2192.9,2023-06-24,Cancelled
31574,7402,195,5,1498.3,2022-10-17,Cancelled
31575,47385,933,5,1459.0,2024-05-01,Pending
31576,29888,151,3,1139.31,2023-07-11,Delivered
31577,19534,648,1,174.24,2024-08-27,Processing
31578,23105,637,1,237.93,2023-01-14,Pending
31579,11906,392,3,332.82,2024-03-11,Processing
31580,13189,336,2,463.42,2023-08-30,Processing
31581,14414,576,4,310.96,2022-12-19,Delivered
31582,8808,903,1,471.54,2022-08-09,Processing
31583,30601,644,2,432.78,2023-12-27,Shipped
31584,48350,862,5,1742.75,2022-11-20,Processing
31585,28893,766,5,1747.85,2022-06-23,Pending
31586,30580,938,4,473.92,2023-06-30,Delivered
31587,38395,915,2,338.36,2022-08-18,Delivered
31588,46848,645,4,1533.8,2024-05-14,Cancelled
31589,4978,32,1,266.05,2024-07-29,Pending
31590,2500,806,2,795.44,2023-04-22,Processing
31591,23279,111,4,1962.4,2023-02-13,Processing
31592,48334,645,2,861.08,2024-05-23,Processing
31593,4618,56,5,1829.0,2024-06-06,Delivered
31594,21085,174,1,307.77,2024-03-11,Pending
31595,27296,48,1,391.0,2023-08-03,Pending
31596,20352,498,2,302.12,2023-06-19,Cancelled
31597,8503,173,2,659.0,2022-08-03,Pending
31598,11909,225,4,343.76,2022-09-28,Shipped
31599,31333,745,4,1071.04,2022-11-29,Delivered
31600,35175,551,1,293.96,2022-11-07,Shipped
31601,48658,126,4,1067.88,2024-06-22,Shipped
31602,13195,887,4,752.24,2023-01-07,Pending
31603,19338,756,2,742.0,2023-08-05,Cancelled
31604,27247,609,4,1775.6,2023-05-13,Delivered
31605,2055,204,1,273.02,2023-01-01,Processing
31606,29780,638,3,847.32,2022-12-20,Delivered
31607,9242,753,2,662.88,2024-05-27,Processing
31608,5587,629,1,277.13,2023-07-15,Delivered
31609,11588,242,5,2436.75,2023-10-17,Processing
31610,14006,78,4,1104.8,2023-02-21,Pending
31611,41844,875,2,365.54,2022-11-02,Cancelled
31612,31379,781,3,1487.16,2024-07-17,Pending
31613,26284,112,1,299.14,2022-06-28,Delivered
31614,25068,599,3,406.44,2022-11-06,Processing
31615,38496,331,3,307.05,2024-01-28,Delivered
31616,31173,86,5,1701.25,2022-07-17,Delivered
31617,15382,992,1,409.9,2024-06-14,Cancelled
31618,30865,659,3,1393.14,2024-07-15,Pending
31619,24699,190,3,1206.87,2022-10-08,Cancelled
31620,39083,588,4,1495.4,2023-03-14,Cancelled
31621,20127,139,2,145.96,2024-02-16,Processing
31622,21047,111,2,546.12,2023-04-05,Cancelled
31623,24877,860,5,1804.95,2024-05-13,Shipped
31624,12718,273,5,1113.5,2024-03-17,Processing
31625,14896,387,4,923.6,2022-06-24,Delivered
31626,25736,944,1,92.81,2024-07-27,Pending
31627,8767,652,4,1841.8,2022-10-26,Delivered
31628,23612,815,2,100.98,2023-03-18,Delivered
31629,23044,938,2,760.0,2024-09-04,Shipped
31630,23459,406,2,845.02,2024-05-23,Pending
31631,35026,529,2,659.06,2023-07-01,Delivered
31632,25931,290,3,247.32,2023-09-28,Cancelled
31633,266,45,4,643.44,2023-05-27,Shipped
31634,38534,370,1,234.17,2023-10-17,Pending
31635,47651,101,4,641.92,2023-09-20,Cancelled
31636,38124,756,5,1987.4,2023-03-16,Cancelled
31637,46283,348,1,284.19,2023-08-04,Shipped
31638,35316,936,5,797.55,2024-09-15,Delivered
31639,30236,712,2,74.14,2024-02-04,Shipped
31640,40180,916,1,129.63,2024-09-15,Pending
31641,26300,221,2,216.38,2023-08-21,Cancelled
31642,1675,339,1,389.0,2023-01-16,Delivered
31643,698,479,2,975.24,2023-07-23,Shipped
31644,3633,971,4,54.96,2024-02-27,Shipped
31645,10936,265,4,1725.04,2024-02-05,Pending
31646,5786,637,1,250.65,2022-10-30,Pending
31647,37299,791,3,728.22,2024-09-02,Delivered
31648,685,52,2,762.26,2023-04-06,Cancelled
31649,32469,875,5,43.15,2023-03-01,Cancelled
31650,4354,31,3,1282.2,2024-08-27,Processing
31651,44647,742,5,1685.35,2022-11-16,Shipped
31652,25381,503,3,51.21,2024-06-06,Delivered
31653,25580,493,3,557.76,2023-01-05,Processing
31654,13960,905,1,333.2,2024-01-20,Processing
31655,6477,126,1,274.19,2022-10-25,Cancelled
31656,25813,747,1,169.23,2024-05-18,Shipped
31657,6519,690,3,189.93,2023-10-21,Delivered
31658,47197,393,4,381.84,2023-08-30,Delivered
31659,7665,945,5,2407.65,2023-12-27,Cancelled
31660,23351,97,3,1043.04,2023-06-07,Pending
31661,7570,64,3,316.83,2022-09-22,Shipped
31662,44366,975,3,516.45,2023-02-02,Pending
31663,909,888,3,1385.73,2023-01-31,Processing
31664,10815,749,1,34.27,2022-06-02,Delivered
31665,35339,86,4,1695.04,2023-07-31,Processing
31666,11387,555,4,450.48,2024-07-27,Shipped
31667,36677,685,3,841.83,2023-05-07,Pending
31668,39857,640,1,343.0,2024-08-15,Processing
31669,31098,684,5,741.75,2024-08-24,Pending
31670,11270,326,4,1356.56,2022-09-11,Processing
31671,2708,22,1,90.78,2023-09-20,Processing
31672,1466,92,1,410.42,2022-07-27,Processing
31673,8838,196,4,389.64,2023-07-06,Shipped
31674,35521,321,1,484.98,2023-12-06,Processing
31675,24115,534,3,56.37,2022-12-01,Delivered
31676,26537,359,2,734.1,2023-01-21,Shipped
31677,42391,493,3,233.25,2022-09-08,Shipped
31678,14664,134,4,439.04,2022-10-04,Processing
31679,19210,552,1,135.14,2022-06-21,Pending
31680,19489,941,1,292.63,2024-01-01,Processing
31681,25269,248,3,1463.34,2023-03-18,Pending
31682,23440,467,2,145.18,2022-08-23,Pending
31683,20667,862,3,191.76,2022-09-21,Pending
31684,32367,993,1,407.72,2023-08-29,Pending
31685,46971,774,5,582.7,2023-07-14,Pending
31686,22372,327,2,656.9,2023-11-05,Pending
31687,13978,986,4,329.28,2023-06-01,Processing
31688,15852,430,4,1161.4,2024-05-28,Processing
31689,4220,785,1,171.12,2023-05-29,Processing
31690,29414,867,1,42.24,2023-01-01,Cancelled
31691,33651,405,5,1785.35,2023-05-14,Pending
31692,46196,84,5,1370.75,2022-12-15,Processing
31693,42815,888,4,1629.04,2024-06-30,Shipped
31694,48061,227,3,1231.59,2022-08-29,Cancelled
31695,16088,516,4,233.96,2022-06-11,Pending
31696,11694,722,2,68.56,2022-09-25,Cancelled
31697,1585,466,3,136.65,2024-06-13,Shipped
31698,7164,670,4,1025.48,2023-10-22,Pending
31699,37108,672,5,1301.05,2023-08-05,Delivered
31700,3645,711,4,1562.72,2022-07-30,Pending
31701,3196,506,1,82.62,2022-06-02,Pending
31702,13226,374,2,617.7,2024-06-26,Delivered
31703,34841,396,1,355.04,2022-06-23,Cancelled
31704,11324,831,5,702.9,2024-08-06,Delivered
31705,24978,638,3,76.68,2022-06-03,Delivered
31706,6745,139,5,1768.65,2023-06-30,Shipped
31707,29283,462,2,162.22,2023-11-27,Shipped
31708,13482,864,1,474.64,2023-07-27,Shipped
31709,23959,940,2,920.82,2023-08-21,Pending
31710,141,343,3,1264.2,2024-03-27,Shipped
31711,11463,892,4,1041.28,2024-05-26,Delivered
31712,41444,907,4,362.68,2022-10-22,Pending
31713,27935,105,3,321.96,2023-10-17,Cancelled
31714,7700,715,5,1975.9,2023-02-26,Delivered
31715,2916,390,5,2236.5,2023-12-18,Delivered
31716,49249,845,5,546.95,2022-10-06,Shipped
31717,15612,240,4,1199.12,2022-06-07,Shipped
31718,12203,768,3,1296.42,2023-09-22,Shipped
31719,31271,852,3,1368.48,2023-06-11,Processing
31720,3229,33,5,2030.35,2022-09-01,Pending
31721,31379,340,2,725.56,2023-07-03,Cancelled
31722,46888,792,4,710.08,2023-04-05,Delivered
31723,17332,21,4,532.68,2023-07-24,Processing
31724,26701,40,5,2146.0,2022-09-25,Delivered
31725,11655,124,4,509.6,2024-07-26,Processing
31726,39547,656,1,434.77,2023-01-31,Processing
31727,2208,924,5,1815.15,2023-10-23,Processing
31728,22997,803,4,1975.68,2022-12-05,Cancelled
31729,11182,117,5,1568.6,2024-07-17,Processing
31730,29468,486,2,200.48,2024-05-08,Pending
31731,48798,373,4,231.88,2024-08-11,Delivered
31732,38988,577,4,523.96,2023-03-28,Delivered
31733,28949,710,1,56.91,2024-08-06,Cancelled
31734,35940,878,2,178.18,2023-06-06,Pending
31735,15085,276,5,305.25,2022-08-30,Delivered
31736,44481,633,5,1362.25,2024-03-20,Delivered
31737,21217,775,2,773.36,2023-06-07,Processing
31738,22994,957,5,915.1,2022-08-05,Pending
31739,48946,165,4,609.4,2024-08-13,Shipped
31740,38741,680,2,333.06,2024-04-14,Pending
31741,26788,674,2,181.78,2022-12-22,Pending
31742,31036,771,4,1343.48,2023-12-25,Processing
31743,34480,40,3,732.99,2024-08-20,Pending
31744,10720,182,2,462.58,2022-12-18,Delivered
31745,27155,370,1,186.44,2022-10-19,Delivered
31746,35566,368,5,118.1,2023-01-24,Delivered
31747,16665,676,5,2455.8,2023-06-22,Shipped
31748,2559,16,1,269.03,2023-05-24,Shipped
31749,39126,288,3,805.47,2023-08-14,Processing
31750,20228,793,5,2305.4,2024-07-08,Shipped
31751,44940,395,3,783.18,2023-01-26,Shipped
31752,21160,795,4,1643.24,2024-06-30,Processing
31753,46028,677,2,40.94,2022-10-29,Processing
31754,42739,745,4,885.32,2024-05-31,Processing
31755,25,434,2,753.62,2023-12-28,Cancelled
31756,28085,269,2,963.84,2023-10-31,Pending
31757,475,898,4,1466.76,2024-01-21,Pending
31758,38122,732,2,943.18,2023-12-10,Shipped
31759,21545,284,5,627.85,2023-09-18,Processing
31760,19246,707,3,842.91,2024-05-12,Delivered
31761,40110,556,3,1364.67,2023-05-18,Processing
31762,3921,653,3,1176.66,2024-07-09,Processing
31763,18456,360,5,1526.3,2023-08-16,Shipped
31764,8287,617,4,404.76,2023-09-28,Cancelled
31765,9226,286,5,1223.4,2024-09-09,Delivered
31766,10171,336,2,927.42,2022-11-03,Pending
31767,40092,602,4,900.76,2024-03-28,Pending
31768,3340,97,1,474.73,2023-08-10,Cancelled
31769,40857,130,5,648.9,2023-09-03,Delivered
31770,30675,95,4,453.44,2023-07-25,Pending
31771,44790,346,2,502.78,2022-09-19,Processing
31772,6593,921,4,375.0,2023-09-10,Processing
31773,38582,309,4,1101.0,2023-08-20,Cancelled
31774,9485,776,5,400.55,2023-08-09,Processing
31775,18409,143,1,197.65,2024-09-14,Cancelled
31776,17511,254,3,933.78,2024-06-24,Cancelled
31777,16677,102,3,884.58,2023-09-25,Cancelled
31778,17113,224,2,124.3,2022-08-29,Shipped
31779,28284,118,5,1295.2,2022-07-01,Processing
31780,27484,16,3,1288.92,2024-01-06,Pending
31781,25772,766,3,456.12,2024-02-15,Processing
31782,47017,439,4,885.88,2023-10-23,Cancelled
31783,24821,828,5,2225.85,2023-03-28,Pending
31784,5952,263,3,980.37,2023-10-25,Delivered
31785,36094,518,3,774.15,2023-12-22,Processing
31786,34175,787,3,71.13,2024-08-13,Shipped
31787,24448,316,4,668.04,2022-12-12,Delivered
31788,43556,523,2,576.0,2024-09-09,Processing
31789,34258,784,3,49.68,2022-06-24,Shipped
31790,11553,458,1,197.07,2024-06-16,Delivered
31791,21626,639,3,1105.38,2023-12-26,Delivered
31792,28556,286,3,796.2,2023-10-26,Shipped
31793,2776,741,1,77.36,2024-07-19,Processing
31794,34917,8,4,374.44,2022-10-19,Pending
31795,45605,683,4,1425.44,2024-07-20,Cancelled
31796,20372,872,4,132.92,2023-12-20,Shipped
31797,3794,4,2,543.78,2023-02-15,Delivered
31798,7193,639,2,89.98,2023-10-17,Pending
31799,48240,95,4,798.24,2024-05-19,Shipped
31800,10739,220,1,144.37,2024-03-12,Processing
31801,36527,540,1,466.37,2022-10-21,Pending
31802,6068,845,5,317.85,2023-08-04,Cancelled
31803,4755,96,3,514.08,2023-02-14,Shipped
31804,27874,596,5,1986.65,2023-10-01,Processing
31805,10207,492,3,318.42,2022-08-24,Processing
31806,16263,136,2,136.66,2023-09-18,Delivered
31807,27057,686,5,581.3,2023-06-21,Shipped
31808,35456,638,4,1581.84,2022-11-11,Processing
31809,18753,176,1,182.8,2022-11-12,Cancelled
31810,4585,43,4,811.0,2024-03-08,Pending
31811,3861,534,1,14.92,2022-08-11,Delivered
31812,33862,921,5,1542.85,2024-05-05,Processing
31813,26438,741,4,430.96,2022-12-31,Processing
31814,39099,672,3,254.7,2023-02-01,Processing
31815,43076,784,2,668.88,2023-10-11,Shipped
31816,39658,657,4,1212.44,2024-08-18,Processing
31817,26499,144,4,1054.4,2023-04-19,Shipped
31818,15235,365,2,470.78,2023-12-29,Delivered
31819,45147,452,1,110.71,2022-09-26,Pending
31820,32055,994,2,678.6,2023-08-31,Pending
31821,27423,180,2,633.42,2024-03-20,Shipped
31822,9421,363,3,1254.18,2023-06-25,Cancelled
31823,37025,381,4,1604.36,2022-12-23,Shipped
31824,43235,141,4,1886.04,2024-08-07,Processing
31825,29225,889,3,1481.94,2022-09-18,Processing
31826,44280,443,1,113.83,2022-09-23,Shipped
31827,10154,164,3,1071.48,2024-04-29,Shipped
31828,30341,85,4,551.84,2022-07-28,Cancelled
31829,43395,411,2,476.58,2022-06-23,Processing
31830,22562,854,2,592.88,2024-04-03,Pending
31831,45289,798,5,1674.9,2024-04-20,Shipped
31832,41748,375,4,1491.08,2022-11-02,Processing
31833,46407,948,1,283.81,2022-11-17,Delivered
31834,18986,620,3,202.74,2022-06-28,Processing
31835,30528,678,2,794.26,2022-12-15,Processing
31836,3382,513,4,1710.8,2022-08-05,Delivered
31837,34495,208,3,332.31,2024-07-26,Shipped
31838,20764,176,2,549.36,2024-05-15,Pending
31839,11268,369,4,499.64,2023-10-06,Delivered
31840,41586,301,2,369.02,2024-03-30,Pending
31841,38912,946,3,159.21,2024-09-10,Processing
31842,40312,715,1,313.85,2023-01-02,Pending
31843,49871,455,2,476.3,2024-06-29,Pending
31844,9584,268,5,1427.8,2023-05-20,Pending
31845,15689,304,3,460.02,2023-09-29,Cancelled
31846,31183,592,4,1398.32,2023-01-26,Delivered
31847,17213,947,1,277.04,2023-11-05,Processing
31848,5391,263,3,880.89,2022-09-16,Shipped
31849,333,330,1,120.25,2023-03-05,Shipped
31850,16120,678,1,364.63,2024-09-03,Cancelled
31851,38168,882,2,573.32,2024-01-24,Shipped
31852,42553,204,4,698.4,2023-05-05,Delivered
31853,22058,665,3,1088.37,2023-04-19,Shipped
31854,44429,454,5,508.85,2023-02-09,Pending
31855,16522,177,2,475.76,2022-09-06,Shipped
31856,3881,18,4,1877.92,2023-05-31,Pending
31857,40746,641,1,423.74,2023-01-17,Delivered
31858,25169,883,1,299.22,2023-10-05,Processing
31859,4780,124,1,343.84,2023-08-25,Processing
31860,36594,908,3,1299.75,2024-05-03,Pending
31861,28253,410,2,559.74,2022-08-08,Delivered
31862,970,753,4,1222.28,2023-03-03,Cancelled
31863,19708,1000,2,26.24,2023-07-20,Delivered
31864,30577,70,1,140.37,2023-05-26,Pending
31865,49817,585,4,697.16,2022-10-27,Delivered
31866,10700,86,2,869.12,2023-05-31,Processing
31867,44951,664,4,626.88,2022-10-31,Pending
31868,24864,750,2,764.44,2024-03-26,Pending
31869,3416,292,1,87.39,2023-11-09,Cancelled
31870,7954,665,2,150.16,2022-07-17,Pending
31871,22838,972,3,138.66,2022-07-31,Cancelled
31872,29304,222,4,425.88,2023-10-18,Cancelled
31873,16582,361,2,806.36,2024-04-17,Pending
31874,101,161,3,1135.17,2023-11-07,Cancelled
31875,40836,556,1,377.35,2022-11-29,Shipped
31876,2660,669,3,281.82,2023-01-03,Pending
31877,2600,51,4,322.56,2023-09-10,Shipped
31878,7752,967,3,129.63,2022-09-28,Delivered
31879,29695,203,1,241.38,2024-03-04,Cancelled
31880,31926,583,3,1437.63,2023-07-19,Pending
31881,2972,965,1,455.34,2022-09-02,Delivered
31882,12985,668,1,44.34,2023-10-15,Cancelled
31883,28162,143,2,71.2,2023-08-16,Delivered
31884,27911,292,3,846.87,2023-08-05,Delivered
31885,25035,653,1,290.45,2023-10-29,Pending
31886,41157,557,1,132.39,2024-03-29,Processing
31887,12002,838,4,34.52,2022-12-05,Pending
31888,21326,606,4,1451.08,2024-08-24,Delivered
31889,34879,673,3,869.25,2023-03-07,Shipped
31890,24040,353,1,249.51,2022-07-25,Delivered
31891,23328,562,5,1188.0,2023-04-30,Shipped
31892,42646,715,4,1955.36,2024-04-28,Processing
31893,35650,641,2,286.5,2022-07-02,Delivered
31894,39271,995,4,1395.8,2023-05-30,Delivered
31895,5005,24,3,522.87,2022-06-22,Cancelled
31896,31081,380,1,468.34,2023-12-31,Processing
31897,40605,233,1,210.36,2023-10-18,Delivered
31898,10431,742,3,1067.73,2022-07-26,Pending
31899,15969,90,5,2123.95,2024-01-09,Cancelled
31900,13036,834,1,223.76,2022-12-15,Cancelled
31901,22382,730,2,551.86,2022-07-18,Shipped
31902,30467,83,1,414.95,2024-03-15,Delivered
31903,49701,68,5,44.85,2022-09-12,Processing
31904,36165,717,4,268.32,2023-10-25,Shipped
31905,37306,272,5,1731.75,2022-08-01,Pending
31906,14969,932,4,1153.92,2024-08-06,Pending
31907,47937,289,5,2022.45,2024-02-15,Cancelled
31908,44802,217,3,1202.94,2024-06-16,Pending
31909,1823,348,1,49.34,2022-11-18,Pending
31910,20043,893,4,605.84,2022-08-05,Processing
31911,2859,775,3,744.72,2022-12-09,Pending
31912,19400,798,5,206.35,2024-04-02,Pending
31913,16595,770,2,438.68,2023-12-10,Cancelled
31914,28904,715,4,829.24,2022-07-16,Pending
31915,10580,202,3,261.21,2022-11-19,Pending
31916,27936,272,4,804.68,2022-08-25,Processing
31917,25980,483,3,1452.63,2023-10-12,Pending
31918,39385,401,2,361.16,2024-01-21,Delivered
31919,47029,860,1,469.0,2023-10-04,Shipped
31920,22857,838,5,723.5,2022-08-18,Cancelled
31921,28555,996,2,850.5,2023-01-10,Processing
31922,28521,551,5,539.0,2024-01-08,Cancelled
31923,24507,699,3,19.68,2023-11-20,Processing
31924,19983,167,5,962.25,2024-06-22,Pending
31925,6202,231,4,1127.36,2024-06-24,Cancelled
31926,40457,55,5,490.5,2023-10-30,Cancelled
31927,771,86,2,852.58,2023-06-02,Delivered
31928,19841,426,1,84.33,2023-01-31,Shipped
31929,33543,9,4,568.92,2022-09-22,Shipped
31930,43807,755,4,1830.52,2024-05-22,Processing
31931,24196,125,2,926.56,2022-09-13,Pending
31932,21901,786,3,122.7,2023-06-05,Pending
31933,39438,11,1,393.42,2024-06-28,Pending
31934,43707,775,3,242.22,2022-07-28,Pending
31935,18341,966,2,136.98,2023-12-03,Cancelled
31936,7585,351,4,1008.64,2022-12-10,Processing
31937,23791,243,2,465.86,2023-12-09,Shipped
31938,19269,639,3,774.27,2022-10-28,Shipped
31939,29450,615,4,1207.84,2022-12-31,Delivered
31940,17350,87,3,315.84,2022-08-24,Processing
31941,33126,990,2,998.8,2024-02-03,Shipped
31942,30384,251,1,317.41,2024-02-01,Cancelled
31943,28983,495,4,30.72,2023-11-10,Delivered
31944,46286,634,3,877.23,2022-07-22,Processing
31945,45209,608,1,279.11,2023-05-06,Processing
31946,16208,583,5,1655.85,2023-02-06,Pending
31947,7117,622,1,408.17,2024-08-31,Delivered
31948,6096,627,5,1546.25,2024-03-11,Pending
31949,47067,268,2,424.54,2022-09-16,Pending
31950,28710,994,4,1069.04,2023-08-17,Delivered
31951,34374,66,2,327.06,2024-06-23,Pending
31952,15714,458,1,193.33,2023-05-27,Processing
31953,30567,761,5,132.9,2024-01-16,Pending
31954,26307,334,2,426.4,2024-01-05,Pending
31955,36743,134,4,1168.32,2023-10-19,Cancelled
31956,40432,968,1,72.84,2023-05-06,Pending
31957,22076,67,2,610.24,2024-03-14,Cancelled
31958,45814,686,1,186.44,2022-06-11,Cancelled
31959,31188,24,1,166.07,2023-09-27,Delivered
31960,49650,215,4,714.12,2024-04-22,Shipped
31961,11379,660,3,737.61,2024-05-06,Processing
31962,18816,21,2,534.56,2023-11-23,Shipped
31963,129,28,3,411.33,2023-11-28,Cancelled
31964,13774,168,4,1005.76,2022-08-31,Delivered
31965,36948,289,2,839.7,2024-06-07,Pending
31966,19403,343,3,733.56,2022-12-12,Shipped
31967,2566,381,5,788.05,2024-06-06,Delivered
31968,24798,1000,1,94.33,2023-04-20,Shipped
31969,4750,762,4,490.96,2023-12-23,Pending
31970,29413,154,5,476.2,2022-10-07,Shipped
31971,19555,517,4,1007.44,2023-10-24,Delivered
31972,49949,620,5,2331.5,2024-05-11,Delivered
31973,49625,442,5,1039.35,2023-03-22,Pending
31974,43476,849,5,978.4,2024-03-02,Shipped
31975,14489,967,4,1129.12,2024-03-07,Delivered
31976,37798,709,1,252.41,2023-12-11,Processing
31977,13852,879,2,996.62,2023-07-01,Delivered
31978,31035,749,5,1764.2,2022-12-08,Delivered
31979,18610,370,4,1305.92,2024-03-04,Processing
31980,48766,249,3,572.58,2022-12-03,Delivered
31981,23969,997,4,1909.28,2024-08-14,Delivered
31982,35557,556,4,1920.04,2023-09-28,Cancelled
31983,3812,38,4,867.16,2022-10-05,Cancelled
31984,16251,777,1,211.47,2024-08-31,Delivered
31985,1426,325,2,802.54,2023-05-19,Processing
31986,3351,154,1,452.29,2023-04-24,Delivered
31987,18943,159,1,305.44,2022-07-09,Cancelled
31988,6768,758,3,303.72,2023-10-01,Delivered
31989,24834,615,4,1414.0,2022-09-28,Cancelled
31990,17954,835,2,921.76,2023-08-31,Delivered
31991,22462,707,2,867.2,2022-06-24,Pending
31992,20780,28,1,305.25,2023-08-28,Shipped
31993,9930,925,3,1264.17,2024-05-23,Shipped
31994,26482,615,4,643.08,2023-10-20,Cancelled
31995,276,209,1,325.08,2023-12-23,Processing
31996,31687,260,1,277.32,2023-12-09,Processing
31997,7589,326,3,1168.92,2023-04-05,Shipped
31998,38102,294,4,1789.04,2023-05-01,Processing
31999,15879,592,4,1030.76,2024-05-09,Delivered
32000,14801,372,4,877.2,2022-08-09,Shipped
32001,1055,670,4,1791.12,2024-04-06,Cancelled
